step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,learning_rate
1412.0,-10.0,-692.0765991210938,21.05504035949707,422.91717529296875,692.0765991210938,3.356485605239868,0.0,3.553752303123474,0.5359510183334351,-22.693973541259766,-120.0,0.6190476417541504,0.6230158805847168,79.43265533447266,0.0,0.0,2.88216325805557e-12,9.654170908882098e-13,-85.40281677246094,-92.1875991821289,2.8721632277378673e-12,0.0,0.0,-110.0,-110.0,-24.597187042236328,-17.81239891052246,0.11731860041618347,692.0765991210938,0.0010000000474974513
1413.0,10.0,-988.1295776367188,62.70368957519531,478.3526306152344,988.1295776367188,3.7964494228363037,0.0,1.8477687239646912,0.41254910826683044,-29.002660751342773,-120.0,0.5634920597076416,0.5396825671195984,79.43266296386719,0.0,0.0,1.0112134220252589e-11,1.6460206678572953e-12,-79.95157623291016,-91.9063949584961,1.010213440677532e-11,0.0,0.0,-110.0,-110.0,-30.04842758178711,-18.093616485595703,0.1604548543691635,988.129638671875,0.0010000000474974513
1414.0,10.0,-887.5740966796875,596.9089965820312,479.281982421875,887.5740966796875,3.8038251399993896,0.0,1.7610042095184326,0.41727375984191895,-28.004783630371094,-120.0,0.5634920597076416,0.5297619104385376,79.43265533447266,0.0,0.0,1.1025151061203053e-12,3.9999912561893003e-13,-89.5761489868164,-95.4490966796875,1.0925150758026025e-12,0.0,0.0,-110.0,-110.0,-20.423847198486328,-14.55090045928955,0.27679428458213806,887.5740966796875,0.0010000000474974513
1415.0,10.0,-895.6387939453125,23.193815231323242,500.34368896484375,895.6387939453125,3.9709815979003906,0.0,3.155289649963379,0.460328608751297,-25.036636352539062,-120.0,0.60317462682724,0.5952380895614624,79.43266296386719,0.0,0.0,5.58253226631833e-12,1.1562117365956914e-12,-82.53169250488281,-91.57437133789062,5.572532452841061e-12,0.0,0.0,-110.0,-110.0,-27.468313217163086,-18.425630569458008,0.09554881602525711,895.6387939453125,0.0010000000474974513
1416.0,5.0,-917.4682006835938,16.630516052246094,471.7494812011719,917.4682006835938,3.7440435886383057,0.0,2.2590866088867188,0.44598424434661865,-28.550899505615234,-120.0,0.5873016119003296,0.5515872836112976,79.43266296386719,0.0,0.0,6.74041638476508e-12,1.1920090565650798e-12,-81.71312713623047,-92.11803436279297,6.730416571287812e-12,0.0,0.0,-110.0,-110.0,-28.286867141723633,-17.88196563720703,0.08430562913417816,917.46826171875,0.0010000000474974513
1417.0,-10.0,-742.0128173828125,215.85354614257812,436.977294921875,742.0128173828125,3.468073844909668,0.0,3.0841710567474365,0.522659957408905,-19.672271728515625,-120.0,0.6428571343421936,0.6289682388305664,79.43266296386719,0.0,0.0,4.232736990766872e-12,1.3346407312653241e-12,-83.7337875366211,-90.345947265625,4.222737177289604e-12,0.0,0.0,-110.0,-110.0,-26.266212463378906,-19.654043197631836,0.059793826192617416,742.0128173828125,0.0010000000474974513
1418.0,15.0,-878.76708984375,5052.8232421875,503.80328369140625,878.76708984375,3.998438835144043,0.0,3.386600971221924,0.4523630738258362,-22.259363174438477,-120.0,0.5952380895614624,0.5753968358039856,76.44532775878906,0.0,0.0,2.2215569227962417e-12,5.815362839715899e-13,-86.5334243774414,-94.98126983642578,2.211556892478539e-12,0.0,0.0,-110.0,-110.0,-23.46657371520996,-15.01872730255127,0.12812505662441254,878.7671508789062,0.0010000000474974513
1419.0,-10.0,-613.453125,20.802738189697266,423.6009826660156,613.453125,3.361912488937378,0.0,3.168709635734558,0.5462465286254883,-23.798795700073242,-120.0,0.6349206566810608,0.6230158805847168,79.43267059326172,0.0,0.0,6.734732996976911e-12,1.479378251845187e-12,-81.716796875,-91.14996337890625,6.724733183499643e-12,0.0,0.0,-110.0,-110.0,-28.283203125,-18.850046157836914,0.09547612071037292,613.453125,0.0010000000474974513
1420.0,20.0,-1093.816650390625,13.438067436218262,544.2467041015625,1093.816650390625,4.319418430328369,0.0,2.583433747291565,0.40189364552497864,-22.424678802490234,-120.0,0.5714285969734192,0.5833333134651184,79.43266296386719,0.0,0.0,2.973888843516015e-11,3.065218001294112e-12,-75.26675415039062,-92.3438949584961,2.972888948904462e-11,0.0,0.0,-110.0,-110.0,-34.733245849609375,-17.65610694885254,0.16571089625358582,1093.816650390625,0.0010000000474974513
1421.0,15.0,-1102.4449462890625,36.62733459472656,522.1492309570312,1102.4449462890625,4.144041538238525,0.0,2.384345054626465,0.4017675220966339,-26.0343074798584,-120.0,0.5634920597076416,0.5694444179534912,79.43267059326172,0.0,0.0,1.0303516720377992e-11,2.289110307557296e-12,-79.87014770507812,-89.4726333618164,1.0293516906900724e-11,0.0,0.0,-110.0,-110.0,-30.12985610961914,-20.52737045288086,0.1143166571855545,1102.4449462890625,0.0010000000474974513
1422.0,-5.0,-753.322265625,123.46302795410156,448.15966796875,753.322265625,3.5568227767944336,0.0,3.237954258918762,0.556083619594574,-23.65473175048828,-120.0,0.6746031641960144,0.6448412537574768,79.43266296386719,0.0,0.0,5.6759623043300955e-12,8.687734234270883e-13,-82.45960998535156,-93.5513687133789,5.665962490852827e-12,0.0,0.0,-110.0,-110.0,-27.540393829345703,-16.448625564575195,0.051299020648002625,753.3223266601562,0.0010000000474974513
1423.0,-5.0,-793.6565551757812,25.964580535888672,455.582275390625,793.6565551757812,3.615732431411743,0.0,2.8985711336135864,0.47228044271469116,-25.923030853271484,-120.0,0.5634920597076416,0.5773809552192688,79.43267059326172,0.0,0.0,2.73937773506705e-12,7.886629717346327e-13,-85.62347412109375,-92.44022369384766,2.7293777047493473e-12,0.0,0.0,-110.0,-110.0,-24.37652015686035,-17.559770584106445,0.1089053526520729,793.6565551757812,0.0010000000474974513
1424.0,10.0,-978.0548095703125,68.1248550415039,470.877685546875,978.0548095703125,3.737124443054199,0.0,1.7258039116859436,0.39848026633262634,-30.662996292114258,-120.0,0.523809552192688,0.511904776096344,79.43265533447266,0.0,0.0,6.9429930554809616e-12,1.59209190969678e-12,-81.58454132080078,-90.22904205322266,6.932993242003693e-12,0.0,0.0,-110.0,-110.0,-28.41546630859375,-19.770946502685547,0.13540400564670563,978.0548095703125,0.0010000000474974513
1425.0,-5.0,-790.786376953125,3.2065913677215576,456.6922912597656,790.786376953125,3.624541997909546,0.0,3.465666890144348,0.5368425250053406,-22.099672317504883,-120.0,0.658730149269104,0.6448412537574768,79.43266296386719,0.0,0.0,4.017952637269673e-12,9.73253704190935e-13,-83.95994567871094,-92.85266876220703,4.0079528237924045e-12,0.0,0.0,-110.0,-110.0,-26.040048599243164,-17.147335052490234,0.05747612565755844,790.786376953125,0.0010000000474974513
1426.0,-5.0,-717.4364013671875,8.299362182617188,438.5472717285156,717.4364013671875,3.4805338382720947,0.0,3.05774462223053,0.5185856223106384,-20.65683937072754,-120.0,0.6269841194152832,0.6289682388305664,79.43266296386719,0.0,0.0,2.5859850285442354e-12,7.29815730418637e-13,-85.87374114990234,-93.01676177978516,2.5759849982265326e-12,0.0,0.0,-110.0,-110.0,-24.12626075744629,-16.98322868347168,0.06192644685506821,717.4364013671875,0.0010000000474974513
1427.0,5.0,-997.8048095703125,56.6999397277832,500.56695556640625,997.8048095703125,3.9727535247802734,0.0,2.1841052770614624,0.43647390604019165,-27.785114288330078,-120.0,0.5714285969734192,0.5694444179534912,79.43267059326172,0.0,0.0,3.858519840443941e-12,8.850913166442986e-13,-84.13579559326172,-92.17130279541016,3.848520026966673e-12,0.0,0.0,-110.0,-110.0,-25.864206314086914,-17.828699111938477,0.0866992175579071,997.8047485351562,0.0010000000474974513
1428.0,-10.0,-702.1205444335938,3607.029052734375,453.00921630859375,702.1205444335938,3.595311164855957,0.0,3.7544991970062256,0.5385639071464539,-21.972789764404297,-120.0,0.6349206566810608,0.6309523582458496,78.5374755859375,0.0,0.0,7.620764262694646e-12,1.1961401921029013e-12,-81.18001556396484,-92.4841079711914,7.610764449217378e-12,0.0,0.0,-110.0,-110.0,-28.819984436035156,-17.515886306762695,0.09161032736301422,702.1204833984375,0.0010000000474974513
1429.0,15.0,-1158.6063232421875,446.5499267578125,536.1192626953125,1158.6063232421875,4.2549147605896,0.0,2.5533323287963867,0.4123913049697876,-29.99020767211914,-120.0,0.5714285969734192,0.5634920597076416,79.43265533447266,0.0,0.0,2.1231443252806015e-12,7.825499688356163e-13,-86.7302017211914,-91.84393310546875,2.1131442949628987e-12,0.0,0.0,-110.0,-110.0,-23.269794464111328,-18.156064987182617,0.10535725951194763,1158.6063232421875,0.0010000000474974513
1430.0,15.0,-735.4012451171875,3287.138671875,352.5434265136719,735.4012451171875,2.7979636192321777,0.0,0.7485641539096832,0.3519189953804016,-35.01369094848633,-120.0,0.4841269850730896,0.420634925365448,79.43267059326172,0.0,0.0,2.7498699931710613e-12,4.365576639336205e-13,-85.60688018798828,-96.69589233398438,2.7398699628533585e-12,0.0,0.0,-110.0,-110.0,-24.39312171936035,-13.304107666015625,1.0444685220718384,735.4011840820312,0.0010000000474974513
1431.0,10.0,-901.83740234375,11.914180755615234,531.2916259765625,901.83740234375,4.21660041809082,0.0,3.5490946769714355,0.47341933846473694,-20.642839431762695,-120.0,0.5873016119003296,0.591269850730896,79.43267059326172,0.0,0.0,2.9551805880850823e-12,7.050478365196178e-13,-85.29415893554688,-93.35384368896484,2.9451805577673795e-12,0.0,0.0,-110.0,-110.0,-24.705839157104492,-16.646148681640625,0.09910959750413895,901.83740234375,0.0010000000474974513
1432.0,10.0,-959.0790405273438,3.2719643115997314,513.897216796875,959.0790405273438,4.078549385070801,0.0,2.7571545839309692,0.45615383982658386,-21.823766708374023,-120.0,0.658730149269104,0.6230158805847168,79.43267059326172,0.0,0.0,1.3848479654687829e-11,2.491376029090109e-12,-78.58598327636719,-89.06873321533203,1.383847984121056e-11,0.0,0.0,-110.0,-110.0,-31.414020538330078,-20.931262969970703,0.10357662290334702,959.0789794921875,0.0010000000474974513
1433.0,20.0,-901.1312255859375,1128.6646728515625,457.17388916015625,901.1312255859375,3.628364086151123,0.0,1.271850824356079,0.3711884021759033,-30.36837387084961,-120.0,0.5396825671195984,0.5,79.43267822265625,0.0,0.0,8.235495618791333e-12,2.1417618113056536e-12,-80.84310913085938,-90.244873046875,8.225495805314065e-12,0.0,0.0,-110.0,-110.0,-29.156896591186523,-19.755128860473633,1.0380184650421143,901.131103515625,0.0010000000474974513
1434.0,15.0,-1107.998046875,28526.154296875,513.9366455078125,1107.998046875,4.078862190246582,0.0,1.1195469498634338,0.3736538290977478,-30.301530838012695,-120.0,0.5158730149269104,0.5099206566810608,79.43266296386719,0.0,0.0,7.161517039111498e-12,1.5833783936769485e-12,-81.449951171875,-92.6101303100586,7.15151722563423e-12,0.0,0.0,-110.0,-110.0,-28.550050735473633,-17.389877319335938,0.2982960343360901,1107.998046875,0.0010000000474974513
1435.0,-5.0,-786.1187744140625,18.153339385986328,482.884765625,786.1187744140625,3.83241868019104,0.0,3.6919909715652466,0.5401812791824341,-20.032686233520508,-120.0,0.658730149269104,0.6448412537574768,77.0919418334961,0.0,0.0,1.0769828605317056e-11,1.7286305850280903e-12,-79.67791748046875,-92.00262451171875,1.0759828791839787e-11,0.0,0.0,-110.0,-110.0,-30.32208824157715,-17.99736976623535,0.05456606298685074,786.1187744140625,0.0010000000474974513
1436.0,20.0,-1054.45751953125,451.7694396972656,510.6593017578125,1054.45751953125,4.052851676940918,0.0,1.5897743105888367,0.36921247839927673,-28.135662078857422,-120.0,0.5476190447807312,0.5297619104385376,79.43267059326172,0.0,0.0,2.2145596988154548e-12,9.06532932488241e-13,-86.54712677001953,-92.4121322631836,2.204559668497752e-12,0.0,0.0,-110.0,-110.0,-23.45287322998047,-17.58786964416504,0.6181000471115112,1054.45751953125,0.0010000000474974513
1437.0,-10.0,-714.1552124023438,81.81033325195312,454.5527648925781,714.1552124023438,3.6075615882873535,0.0,3.475442051887512,0.5688749551773071,-16.748559951782227,-120.0,0.7063491940498352,0.6805555820465088,79.43267059326172,0.0,0.0,3.5536120487206224e-12,1.3922150108106046e-12,-84.49329376220703,-89.98257446289062,3.5436120184029196e-12,0.0,0.0,-110.0,-110.0,-25.506698608398438,-20.01742172241211,0.07426321506500244,714.1552734375,0.0010000000474974513
1438.0,-5.0,-804.26953125,19.68047523498535,472.68487548828125,804.26953125,3.751467227935791,0.0,3.2901440858840942,0.5171127915382385,-25.523700714111328,-120.0,0.6190476417541504,0.6091269850730896,79.43267059326172,0.0,0.0,2.711099574004283e-12,7.868370126458413e-13,-85.66854858398438,-93.8100814819336,2.7010995436865803e-12,0.0,0.0,-110.0,-110.0,-24.331453323364258,-16.189916610717773,0.06248744577169418,804.26953125,0.0010000000474974513
1439.0,15.0,-1078.2611083984375,16.97468376159668,539.1728515625,1078.2611083984375,4.279149532318115,0.0,2.054441213607788,0.39865681529045105,-27.370569229125977,-120.0,0.5873016119003296,0.5615079402923584,78.91546630859375,0.0,0.0,2.3092966341259347e-12,5.555622693657891e-13,-86.36519622802734,-94.04659271240234,2.299296603808232e-12,0.0,0.0,-110.0,-110.0,-23.634798049926758,-15.953412055969238,0.1809803992509842,1078.26123046875,0.0010000000474974513
1440.0,5.0,-935.5817260742188,54.87715148925781,487.7193298339844,935.5817260742188,3.870788335800171,0.0,2.319531798362732,0.4409201145172119,-29.14286994934082,-120.0,0.60317462682724,0.5615079402923584,79.43266296386719,0.0,0.0,2.559732373980106e-12,5.640739611512124e-13,-85.91805267333984,-93.96502685546875,2.549732343662403e-12,0.0,0.0,-110.0,-110.0,-24.081945419311523,-16.034971237182617,0.12065637111663818,935.581787109375,0.0010000000474974513
1441.0,-10.0,-666.178955078125,257.2359619140625,451.04254150390625,666.178955078125,3.579702615737915,0.0,3.60139262676239,0.5513817667961121,-18.38090705871582,-120.0,0.6507936716079712,0.6428571343421936,79.43265533447266,0.0,0.0,1.598267742111692e-12,6.183994288866401e-13,-87.9635009765625,-92.6954574584961,1.5882677117939892e-12,0.0,0.0,-110.0,-110.0,-22.036495208740234,-17.30454444885254,0.07059331238269806,666.178955078125,0.0010000000474974513
1442.0,10.0,-915.1396484375,219.0261688232422,489.43756103515625,915.1396484375,3.884425163269043,0.0,1.5259124636650085,0.3949454724788666,-32.030155181884766,-120.0,0.5396825671195984,0.5317460298538208,79.43267059326172,0.0,0.0,6.478712965413136e-12,1.105333706508116e-12,-81.8851089477539,-92.30814361572266,6.468713151935868e-12,0.0,0.0,-110.0,-110.0,-28.114887237548828,-17.69185447692871,0.26263391971588135,915.1396484375,0.0010000000474974513
1443.0,-5.0,-682.7498779296875,13.118706703186035,459.2466735839844,682.7498779296875,3.644814968109131,0.0,3.55326247215271,0.5693490505218506,-21.470205307006836,-120.0,0.658730149269104,0.6428571343421936,79.43265533447266,0.0,0.0,1.5769890818542742e-12,6.158136609153708e-13,-88.0217056274414,-93.2956314086914,1.5669890515365714e-12,0.0,0.0,-110.0,-110.0,-21.978286743164062,-16.704370498657227,0.04848068207502365,682.7498168945312,0.0010000000474974513
1444.0,0.0,-837.8543701171875,113.71287536621094,469.67230224609375,837.8543701171875,3.727557897567749,0.0,2.7630794048309326,0.46632128953933716,-30.413249969482422,-120.0,0.5555555820465088,0.5595238208770752,79.43266296386719,0.0,0.0,1.5595348363400818e-12,5.90967650249824e-13,-88.07005310058594,-94.05695343017578,1.549534806022379e-12,0.0,0.0,-110.0,-110.0,-21.929948806762695,-15.94304370880127,0.05105357989668846,837.8543701171875,0.0010000000474974513
1445.0,0.0,-725.5238037109375,5.43362283706665,465.13690185546875,725.5238037109375,3.6915626525878906,0.0,3.192368268966675,0.5218768119812012,-24.42366600036621,-120.0,0.6507936716079712,0.6170634627342224,79.43267059326172,0.0,0.0,1.6610493362712031e-12,5.068136123449751e-13,-87.79618072509766,-93.9117431640625,1.6510493059535003e-12,0.0,0.0,-110.0,-110.0,-22.203824996948242,-16.088254928588867,0.06338758766651154,725.5238647460938,0.0010000000474974513
1446.0,0.0,-782.9395751953125,1438.2132568359375,423.90765380859375,782.9395751953125,3.364346504211426,0.0,2.5064929723739624,0.4890052080154419,-24.70193099975586,-120.0,0.6269841194152832,0.6071428656578064,79.43266296386719,0.0,0.0,1.1205796490373898e-12,5.121884361948548e-13,-89.50556945800781,-93.453857421875,1.110579618719687e-12,0.0,0.0,-110.0,-110.0,-20.494428634643555,-16.54613494873047,0.09498830139636993,782.9395751953125,0.0010000000474974513
1447.0,20.0,-1009.3731689453125,278.52392578125,519.482421875,1009.3731689453125,4.122876167297363,0.0,2.9260470867156982,0.42288342118263245,-22.691741943359375,-120.0,0.5952380895614624,0.579365074634552,77.51698303222656,0.0,0.0,6.543043884477129e-12,1.2389519748676192e-12,-81.84220123291016,-91.6201400756836,6.5330440709998605e-12,0.0,0.0,-110.0,-110.0,-28.15779685974121,-18.379854202270508,0.2796056270599365,1009.3731689453125,0.0010000000474974513
1448.0,0.0,-803.7081909179688,131.7263641357422,460.7590026855469,803.7081909179688,3.6568174362182617,0.0,3.0048017501831055,0.5012112855911255,-24.027666091918945,-120.0,0.60317462682724,0.6091269850730896,79.43267059326172,0.0,0.0,1.706407259417786e-12,5.877842158309721e-13,-87.67916870117188,-93.46483612060547,1.6964072291000831e-12,0.0,0.0,-110.0,-110.0,-22.32082748413086,-16.5351619720459,0.07355284690856934,803.708251953125,0.0010000000474974513
1449.0,5.0,-890.0648193359375,30.26076889038086,487.92889404296875,890.0648193359375,3.8724515438079834,0.0,2.6416962146759033,0.47907689213752747,-21.37363624572754,-120.0,0.60317462682724,0.5972222089767456,79.43265533447266,0.0,0.0,4.249852639942597e-12,1.185588953400707e-12,-83.71626281738281,-91.15335845947266,4.239852826465329e-12,0.0,0.0,-110.0,-110.0,-26.28373908996582,-18.84663200378418,0.08448398858308792,890.0648193359375,0.0010000000474974513
1450.0,-5.0,-780.71240234375,2004.5960693359375,460.2923278808594,780.71240234375,3.653113603591919,0.0,3.1434255838394165,0.4999532699584961,-28.74015235900879,-120.0,0.5873016119003296,0.5892857313156128,79.43267059326172,0.0,0.0,2.726567886399134e-12,9.038603741330642e-13,-85.64383697509766,-91.4939956665039,2.716567856081431e-12,0.0,0.0,-110.0,-110.0,-24.356163024902344,-18.505998611450195,0.06429602205753326,780.71240234375,0.0010000000474974513
1451.0,5.0,-927.6030883789062,1157.17822265625,520.9508056640625,927.6030883789062,4.134530067443848,0.0,3.159400463104248,0.4984082579612732,-24.164653778076172,-120.0,0.6507936716079712,0.6230158805847168,79.43265533447266,0.0,0.0,3.5788821992760456e-12,9.894212185668216e-13,-84.4625244140625,-91.76214599609375,3.5688821689583428e-12,0.0,0.0,-110.0,-110.0,-25.537473678588867,-18.23786163330078,0.08833657950162888,927.60302734375,0.0010000000474974513
1452.0,20.0,-1197.5009765625,843.7144775390625,564.8665771484375,1197.5009765625,4.483067989349365,0.0,2.194739818572998,0.38756847381591797,-22.78998565673828,-120.0,0.5634920597076416,0.5634920597076416,79.43267059326172,0.0,0.0,3.476630441867634e-12,1.082959676795836e-12,-84.58840942382812,-91.26580810546875,3.4666304115499313e-12,0.0,0.0,-110.0,-110.0,-25.41158676147461,-18.73419761657715,0.2649296224117279,1197.5008544921875,0.0010000000474974513
1453.0,-5.0,-774.308349609375,21.57644271850586,439.310546875,774.308349609375,3.4865915775299072,0.0,2.5410951375961304,0.48942995071411133,-24.17727279663086,-120.0,0.6190476417541504,0.5992063283920288,79.43266296386719,0.0,0.0,5.368594457877407e-12,8.267566861154541e-13,-82.7013931274414,-93.6311264038086,5.358594644400139e-12,0.0,0.0,-110.0,-110.0,-27.298606872558594,-16.36888313293457,0.05568498373031616,774.308349609375,0.0010000000474974513
1454.0,5.0,-825.0399780273438,9.60476303100586,496.34906005859375,825.0399780273438,3.9392783641815186,0.0,3.287130355834961,0.5089786052703857,-19.516551971435547,-120.0,0.6428571343421936,0.6388888955116272,79.43267822265625,0.0,0.0,1.3110240323910283e-11,2.1942749266895545e-12,-78.82389068603516,-90.99411010742188,1.3100240510433014e-11,0.0,0.0,-110.0,-110.0,-31.176109313964844,-19.005887985229492,0.08855237066745758,825.0399169921875,0.0010000000474974513
1455.0,0.0,-841.4107666015625,136.0074462890625,511.1768798828125,841.4107666015625,4.05695915222168,0.0,3.453904390335083,0.5110764503479004,-25.770370483398438,-120.0,0.6190476417541504,0.601190447807312,79.43265533447266,0.0,0.0,2.898166082121456e-12,9.734330312302641e-13,-85.3787612915039,-92.51497650146484,2.8881660518037533e-12,0.0,0.0,-110.0,-110.0,-24.621232986450195,-17.485017776489258,0.06959997117519379,841.4107666015625,0.0010000000474974513
1456.0,5.0,-820.3782958984375,51.15432357788086,495.30914306640625,820.3782958984375,3.9310250282287598,0.0,3.0218738317489624,0.49500608444213867,-19.87652015686035,-120.0,0.6666666865348816,0.6289682388305664,79.43266296386719,0.0,0.0,1.6493751893789654e-12,5.622318474500509e-13,-87.8268051147461,-93.49457550048828,1.6393751590612626e-12,0.0,0.0,-110.0,-110.0,-22.173192977905273,-16.505422592163086,0.09329812228679657,820.3782958984375,0.0010000000474974513
1457.0,-10.0,-612.0336303710938,46.90556716918945,452.2677307128906,612.0336303710938,3.5894265174865723,0.0,4.142024040222168,0.5883715748786926,-19.53745460510254,-120.0,0.6746031641960144,0.6785714030265808,79.43267059326172,0.0,0.0,1.7237332438149733e-12,6.204396263247147e-13,-87.63529968261719,-92.80118560791016,1.7137332134972705e-12,0.0,0.0,-110.0,-110.0,-22.36469841003418,-17.19881248474121,0.09269417077302933,612.0336303710938,0.0010000000474974513
1458.0,-5.0,-772.7303466796875,13.759899139404297,461.0544738769531,772.7303466796875,3.6591625213623047,0.0,3.097302794456482,0.5211076140403748,-22.02788543701172,-120.0,0.6269841194152832,0.6091269850730896,79.43265533447266,0.0,0.0,4.801196766546223e-12,1.2485398999395603e-12,-83.1865005493164,-92.94388580322266,4.791196953068955e-12,0.0,0.0,-110.0,-110.0,-26.813495635986328,-17.05610466003418,0.05114902928471565,772.7303466796875,0.0010000000474974513
1459.0,15.0,-1122.1318359375,40.68387985229492,575.803466796875,1122.1318359375,4.569868564605713,0.0,2.7630038261413574,0.4231824278831482,-23.05792808532715,-120.0,0.6190476417541504,0.591269850730896,79.43266296386719,0.0,0.0,3.5539600776179903e-12,9.039286788699308e-13,-84.49287414550781,-92.25079345703125,3.5439600473002875e-12,0.0,0.0,-110.0,-110.0,-25.507125854492188,-17.749216079711914,0.11064469069242477,1122.1318359375,0.0010000000474974513
1460.0,15.0,-1167.84326171875,8.03559684753418,551.2806396484375,1167.84326171875,4.375243186950684,0.0,2.5345263481140137,0.4141089618206024,-29.146120071411133,-120.0,0.579365074634552,0.5634920597076416,79.43266296386719,0.0,0.0,8.622450843598362e-12,1.3096020578737266e-12,-80.64369201660156,-92.0867919921875,8.612451030121093e-12,0.0,0.0,-110.0,-110.0,-29.356307983398438,-17.913209915161133,0.11842788010835648,1167.84326171875,0.0010000000474974513
1461.0,-5.0,-816.6419067382812,6.676372528076172,473.6860656738281,816.6419067382812,3.759413242340088,0.0,3.3935872316360474,0.5092269778251648,-25.311140060424805,-120.0,0.6190476417541504,0.613095223903656,79.43267059326172,0.0,0.0,1.5719918856210713e-12,6.865810003864325e-13,-88.03549194335938,-92.79266357421875,1.5619918553033685e-12,0.0,0.0,-110.0,-110.0,-21.964502334594727,-17.20733070373535,0.06484193354845047,816.641845703125,0.0010000000474974513
1462.0,10.0,-657.7679443359375,3127458.25,326.7162780761719,657.7679443359375,2.5929863452911377,0.0,0.20532910525798798,0.3250800669193268,-43.37234878540039,-120.0,0.4682539701461792,0.4246031641960144,79.43267059326172,0.0,0.0,7.329497252184236e-12,1.025990598903237e-12,-81.34925842285156,-94.297607421875,7.319497438706968e-12,0.0,0.0,-110.0,-110.0,-28.650741577148438,-15.702391624450684,0.9799626469612122,657.7679443359375,0.0010000000474974513
1463.0,15.0,-975.1400756835938,51349.78125,480.06658935546875,975.1400756835938,3.8100523948669434,0.0,1.9492980241775513,0.41355159878730774,-27.030603408813477,-120.0,0.5555555820465088,0.5317460298538208,79.43265533447266,0.0,0.0,7.568368674826242e-12,1.1387927276521048e-12,-81.20997619628906,-92.27005004882812,7.558368861348974e-12,0.0,0.0,-110.0,-110.0,-28.790023803710938,-17.729948043823242,0.29634448885917664,975.1400756835938,0.0010000000474974513
1464.0,20.0,-1054.99365234375,3565.243896484375,531.925537109375,1054.99365234375,4.221631050109863,0.0,2.030343234539032,0.4121081531047821,-26.465789794921875,-120.0,0.5555555820465088,0.5317460298538208,79.43267822265625,0.0,0.0,8.803631434961545e-12,1.4146499726849782e-12,-80.55338287353516,-92.99686431884766,8.793631621484277e-12,0.0,0.0,-110.0,-110.0,-29.446617126464844,-17.003141403198242,0.3164035677909851,1054.99365234375,0.0010000000474974513
1465.0,-10.0,-610.9872436523438,149.5012969970703,405.5022277832031,610.9872436523438,3.2182717323303223,0.0,3.3349204063415527,0.5484569668769836,-19.274938583374023,-120.0,0.658730149269104,0.636904776096344,79.43266296386719,0.0,0.0,2.3576739519026724e-12,9.211413099299848e-13,-86.2751693725586,-91.58184814453125,2.3476739215849696e-12,0.0,0.0,-110.0,-110.0,-23.724836349487305,-18.418149948120117,0.08189212530851364,610.9873046875,0.0010000000474974513
1466.0,15.0,-1039.4747314453125,76.35693359375,498.7471008300781,1039.4747314453125,3.95831036567688,0.0,1.488818645477295,0.3878079950809479,-33.1370735168457,-120.0,0.5317460298538208,0.5317460298538208,79.43266296386719,0.0,0.0,3.0835878555429685e-12,8.970101679668663e-13,-85.10942840576172,-91.81604766845703,3.0735878252252657e-12,0.0,0.0,-110.0,-110.0,-24.89056396484375,-18.183944702148438,0.14428609609603882,1039.4747314453125,0.0010000000474974513
1467.0,-10.0,-721.933349609375,138.115234375,448.0471496582031,721.933349609375,3.555929660797119,0.0,3.7104963064193726,0.5614861845970154,-17.015012741088867,-120.0,0.6666666865348816,0.658730149269104,79.43266296386719,0.0,0.0,2.1602491930700074e-12,7.834836837465609e-13,-86.65496063232422,-92.56584930419922,2.1502491627523046e-12,0.0,0.0,-110.0,-110.0,-23.34503746032715,-17.434152603149414,0.07421791553497314,721.933349609375,0.0010000000474974513
1468.0,15.0,-1148.105224609375,1287.3961181640625,530.133056640625,1148.105224609375,4.207405090332031,0.0,2.5269038677215576,0.4079742729663849,-26.821157455444336,-120.0,0.5952380895614624,0.5734127163887024,79.43267059326172,0.0,0.0,1.139897551349911e-11,2.0218624951356956e-12,-79.43133544921875,-90.89127349853516,1.1388975700021842e-11,0.0,0.0,-110.0,-110.0,-30.56865882873535,-19.108722686767578,0.3119865655899048,1148.105224609375,0.0010000000474974513
1469.0,20.0,-671.0230712890625,294870.65625,358.05535888671875,671.0230712890625,2.8417091369628906,0.0,0.9170608520507812,0.32497555017471313,-34.345314025878906,-120.0,0.4761904776096344,0.4007936418056488,79.43266296386719,0.0,0.0,5.310558850307734e-13,1.48677579037311e-13,-92.74859619140625,-99.8311996459961,5.210559089231792e-13,0.0,0.0,-110.0,-110.0,-17.251401901245117,-10.168806076049805,1.0084280967712402,671.0231323242188,0.0010000000474974513
