step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction,learning_rate
1750.0,0.0,-377.4238586425781,1300.575439453125,306.525146484375,377.4238586425781,2.4327392578125,0.0,2.6867891550064087,0.7332696318626404,-13.519375801086426,-120.0,7.355018138885498,10.030196189880371,0.7936508059501648,0.7936508059501648,41.62411117553711,0.0,0.0,1.0073316455332191e-14,8.550933127803723e-15,-109.96826934814453,-110.75228118896484,7.331663081549047e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.031724948436021805,0.752280056476593,0.14092956483364105,377.42388916015625,4.0,4.0,4.0,0.5,0.00039999998989515007
1751.0,20.0,-347.3373107910156,257.2254333496094,288.7252197265625,347.3373107910156,2.2914700508117676,0.0,2.4817168712615967,0.7311100959777832,-9.622576713562012,-120.0,6.613893985748291,9.083930015563965,0.8015872836112976,0.8015872836112976,53.11513900756836,0.0,0.0,1.0041650128599089e-14,9.686652691174181e-15,-109.98194885253906,-110.1414566040039,4.1650304082388456e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.018050989136099815,0.14145156741142273,0.14944016933441162,347.3373107910156,4.0,4.0,4.0,0.5,0.00039999998989515007
1752.0,-5.0,-292.42578125,267.3171691894531,220.22482299804688,292.42578125,1.7478160858154297,0.0,1.8977379202842712,0.6789135932922363,-22.115276336669922,-120.0,4.355708360671997,6.979015350341797,0.7142857313156128,0.7142857313156128,65.5831298828125,0.0,0.0,1.0059424267964273e-14,9.150972961704563e-15,-109.9742660522461,-110.41666412353516,5.94244434475727e-17,0.9166666865348816,0.75,-110.0,-110.0,-0.025731399655342102,0.4166700541973114,0.17912138998508453,292.42578125,4.0,4.0,4.0,0.5,0.00039999998989515007
1753.0,15.0,-301.86358642578125,61369.84765625,244.5605010986328,301.86358642578125,1.9409563541412354,0.0,2.051764488220215,0.759719967842102,-11.971741676330566,-120.0,4.97776198387146,7.490743160247803,0.8253968358039856,0.8253968358039856,72.59695434570312,0.0,0.0,1.0047283744731277e-14,8.566019631627269e-15,-109.97950744628906,-110.7933120727539,4.728392021457681e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.020486770197749138,0.7933158874511719,0.19050686061382294,301.8636474609375,4.0,4.0,4.0,0.5,0.00039999998989515007
1754.0,0.0,-341.2328186035156,1951.58447265625,254.97354125976562,341.2328186035156,2.023599624633789,0.0,2.231017231941223,0.7008218169212341,-15.803595542907715,-120.0,5.6757283210754395,8.5579195022583,0.7539682388305664,0.7539682388305664,63.01272964477539,0.0,0.0,1.0012597745541214e-14,8.625655833311655e-15,-109.9945297241211,-110.7107925415039,1.2597921024513209e-17,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.00546770915389061,0.7107927203178406,0.14101915061473846,341.2327880859375,4.0,4.0,4.0,0.5,0.00039999998989515007
1755.0,5.0,-384.734619140625,837.2435913085938,283.8052673339844,384.734619140625,2.25242280960083,0.0,2.474076509475708,0.6478539705276489,-20.439868927001953,-120.0,6.58589768409729,10.143951416015625,0.7222222089767456,0.7222222089767456,37.35399627685547,0.0,0.0,1.0086530169309358e-14,9.198668539931506e-15,-109.96258544921875,-110.4065170288086,8.653034479265756e-17,0.75,0.75,-110.0,-110.0,-0.03741788864135742,0.4065151512622833,0.12994833290576935,384.734619140625,4.0,4.0,4.0,0.5,0.00039999998989515007
1756.0,-10.0,-310.9991760253906,2376.2890625,242.8954315185547,310.9991760253906,1.927741527557373,0.0,2.0517057180404663,0.7263013124465942,-13.808186531066895,-120.0,4.977512836456299,7.304900646209717,0.8015872836112976,0.8015872836112976,75.34326171875,0.0,0.0,1.1614182041769748e-14,9.010772915307979e-15,-109.35011291503906,-110.52349853515625,1.6141822172530476e-15,0.5833333134651184,0.5833333134651184,-110.0,-110.0,-0.6498863697052002,0.5234920978546143,0.16781024634838104,310.9991760253906,4.0,4.0,4.0,0.5,0.00039999998989515007
1757.0,-5.0,-276.77264404296875,72887.8046875,229.0224609375,276.77264404296875,1.817638635635376,0.0,1.909420907497406,0.7157579064369202,-13.399179458618164,-120.0,4.403334140777588,7.059037208557129,0.7857142686843872,0.7857142686843872,64.88630676269531,0.0,0.0,1.0078955153662063e-14,8.755939664994734e-15,-109.9658432006836,-110.70816040039062,7.895532914536235e-17,0.5,0.5,-110.0,-110.0,-0.03415510803461075,0.708160400390625,0.2113267183303833,276.77264404296875,4.0,4.0,4.0,0.5,0.00039999998989515007
1758.0,20.0,-403.3299255371094,223.47352600097656,298.6502685546875,403.3299255371094,2.3702402114868164,0.0,2.669479489326477,0.6711635589599609,-19.484956741333008,-120.0,7.2929158210754395,10.066972732543945,0.738095223903656,0.738095223903656,62.62614440917969,0.0,0.0,1.0058380723373256e-14,7.961966555622337e-15,-109.97471618652344,-111.3298568725586,5.83808988565554e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.025280674919486046,1.3298519849777222,0.12398304045200348,403.32989501953125,4.0,4.0,4.0,0.5,0.00039999998989515007
1759.0,-5.0,-375.3719177246094,351.6114196777344,269.14910888671875,375.3719177246094,2.136104106903076,0.0,2.307810068130493,0.6873648166656494,-15.162334442138672,-120.0,5.967344284057617,9.062274932861328,0.7539682388305664,0.7539682388305664,41.189212799072266,0.0,0.0,1.0058025816568356e-14,8.528939917328265e-15,-109.97486877441406,-110.87085723876953,5.802599205165584e-17,0.75,0.75,-110.0,-110.0,-0.025127580389380455,0.8708594441413879,0.15334051847457886,375.3719177246094,4.0,4.0,4.0,0.5,0.00039999998989515007
1760.0,25.0,-315.4559326171875,155195.328125,255.11102294921875,315.4559326171875,2.024690628051758,0.0,2.1459767818450928,0.787835419178009,-5.145036697387695,-120.0,5.347769498825073,7.132850646972656,0.841269850730896,0.841269850730896,64.66876983642578,0.0,0.0,1.0375518329154738e-14,9.497618654269544e-15,-109.83990478515625,-110.23596954345703,3.75518504638038e-16,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.16009822487831116,0.23597083985805511,0.15545158088207245,315.4559326171875,4.0,4.0,4.0,0.5,0.00039999998989515007
1761.0,10.0,-340.91229248046875,1045.9002685546875,259.2908935546875,340.91229248046875,2.057864189147949,0.0,2.268432855606079,0.721249520778656,-15.332350730895996,-120.0,5.818195819854736,8.343077659606934,0.7777777910232544,0.7777777910232544,53.1370964050293,0.0,0.0,1.005247775076384e-14,9.383136222217495e-15,-109.9772720336914,-110.2863540649414,5.247792624714018e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.022731352597475052,0.28636524081230164,0.15505743026733398,340.91229248046875,4.0,4.0,4.0,0.5,0.00039999998989515007
1762.0,25.0,-496.56866455078125,577.5370483398438,375.10064697265625,496.56866455078125,2.976989269256592,0.0,3.4562820196151733,0.6698524355888367,-12.615225791931152,-120.0,9.989496231079102,13.410069465637207,0.738095223903656,0.738095223903656,37.90525817871094,0.0,0.0,1.0064293860378038e-14,9.3450510798101e-15,-109.97216796875,-110.3218002319336,6.429403586133767e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.027833059430122375,0.32180216908454895,0.10473555326461792,496.56866455078125,4.0,4.0,4.0,0.5,0.00039999998989515007
1763.0,0.0,-398.1145935058594,1621.6904296875,307.5916748046875,398.1145935058594,2.4412038326263428,0.0,2.5945003032684326,0.7391837239265442,-11.776918411254883,-120.0,7.024130821228027,9.691938400268555,0.8015872836112976,0.8015872836112976,73.23323059082031,0.0,0.0,1.0099812492955253e-14,7.938419039688668e-15,-109.95686340332031,-111.2222671508789,9.981266843855224e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0431331992149353,1.222265362739563,0.1503758281469345,398.11456298828125,4.0,4.0,4.0,0.5,0.00039999998989515007
1764.0,-10.0,-313.13763427734375,479.9061279296875,212.35813903808594,313.13763427734375,1.6853820085525513,0.0,1.9441968202590942,0.6463083028793335,-25.35810089111328,-120.0,4.54546332359314,6.933744430541992,0.6984127163887024,0.6984127163887024,67.28223419189453,0.0,0.0,1.0014676364393776e-14,8.740150970857914e-15,-109.99362182617188,-110.6666488647461,1.4676539877075262e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.006369250826537609,0.6666555404663086,0.2218063771724701,313.13763427734375,4.0,4.0,4.0,0.5,0.00039999998989515007
1765.0,0.0,-260.4185791015625,10748.05859375,201.89854431152344,260.4185791015625,1.6023694276809692,0.0,1.7950156927108765,0.7030900120735168,-20.353342056274414,-120.0,3.9271976947784424,6.375676155090332,0.7301587462425232,0.7301587462425232,71.68479919433594,0.0,0.0,1.001893524605257e-14,8.954872128920984e-15,-109.99178314208984,-110.5461196899414,1.8935421535869884e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.008215689100325108,0.5461247563362122,0.2262110710144043,260.4185791015625,4.0,4.0,4.0,0.5,0.00039999998989515007
1766.0,25.0,-316.10711669921875,1207.2293701171875,259.4302978515625,316.10711669921875,2.0589706897735596,0.0,2.2295576333999634,0.7484488487243652,-12.522353172302246,-120.0,5.670145511627197,7.984292030334473,0.817460298538208,0.817460298538208,72.93538665771484,0.0,0.0,1.0048570387778157e-14,8.851319810020304e-15,-109.97895812988281,-110.74124908447266,4.857056326145609e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.02104286290705204,0.7412492632865906,0.159171923995018,316.10711669921875,4.0,4.0,4.0,0.5,0.00039999998989515007
1767.0,-10.0,-344.4825744628906,1572.7557373046875,262.55255126953125,344.4825744628906,2.0837504863739014,0.0,2.508981466293335,0.6916965246200562,-19.461538314819336,-120.0,6.713592052459717,8.954134941101074,0.7222222089767456,0.7222222089767456,76.7626724243164,0.0,0.0,1.0000000671549648e-14,9.358152985438229e-15,-110.0,-110.30477142333984,8.470329472543003e-22,1.0,0.9166666865348816,-110.0,-110.0,-2.588596714758751e-07,0.3047691285610199,0.13988666236400604,344.48260498046875,4.0,4.0,4.0,0.5,0.00039999998989515007
1768.0,-10.0,-303.06781005859375,3620.800537109375,239.01255798339844,303.06781005859375,1.8969250917434692,0.0,2.091053009033203,0.7025172114372253,-16.374187469482422,-120.0,5.131971120834351,7.802730083465576,0.738095223903656,0.738095223903656,67.82373046875,0.0,0.0,1.0633405133242835e-14,9.047491793571453e-15,-109.7332763671875,-110.68082427978516,6.33405308726135e-16,0.5,0.5,-110.0,-110.0,-0.26672375202178955,0.6808319091796875,0.20464478433132172,303.06781005859375,4.0,4.0,4.0,0.5,0.00039999998989515007
1769.0,-10.0,-279.9208679199219,872.9288940429688,228.0454864501953,279.9208679199219,1.809884786605835,0.0,1.964588701725006,0.7473347187042236,-15.385529518127441,-120.0,4.628415822982788,6.568744659423828,0.7936508059501648,0.7936508059501648,63.49789810180664,0.0,0.0,1.0087884574992018e-14,9.574517387418973e-15,-109.96199798583984,-110.2341537475586,8.788475047531719e-17,0.5,0.4166666567325592,-110.0,-110.0,-0.03800122067332268,0.2341555804014206,0.17628468573093414,279.92083740234375,4.0,4.0,4.0,0.5,0.00039999998989515007
1770.0,5.0,-470.0428466796875,268.2452392578125,324.53729248046875,470.0428466796875,2.575692892074585,0.0,2.768465995788574,0.671728789806366,-15.150104522705078,-120.0,7.644615173339844,10.468132972717285,0.7539682388305664,0.7539682388305664,35.339595794677734,0.0,0.0,1.0033626185489749e-14,9.531994639400913e-15,-109.98542022705078,-110.21884155273438,3.362636097304847e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.01457934733480215,0.21883897483348846,0.10884420573711395,470.0428466796875,4.0,4.0,4.0,0.5,0.00039999998989515007
1771.0,0.0,-361.586669921875,507.9003601074219,265.7584533691406,361.586669921875,2.109194040298462,0.0,2.4111509323120117,0.6875051259994507,-16.5723934173584,-120.0,6.353816747665405,8.758453369140625,0.738095223903656,0.738095223903656,64.03351593017578,0.0,0.0,9.999998977483753e-15,9.446515462495798e-15,-110.0,-110.2602767944336,0.0,1.0,1.0,-110.0,-110.0,5.177192861083313e-07,0.26027625799179077,0.1492214798927307,361.586669921875,4.0,4.0,4.0,0.5,0.00039999998989515007
1772.0,-5.0,-365.108642578125,1482.544189453125,284.78460693359375,365.108642578125,2.260195255279541,0.0,2.4855446815490723,0.6861871480941772,-16.43151092529297,-120.0,6.628002166748047,8.776772499084473,0.761904776096344,0.761904776096344,73.19773864746094,0.0,0.0,1.0035286370066367e-14,8.01571164315857e-15,-109.98469543457031,-111.1574478149414,3.52865455496669e-17,0.75,0.6666666865348816,-110.0,-110.0,-0.015297820791602135,1.1574441194534302,0.15113981068134308,365.108642578125,4.0,4.0,4.0,0.5,0.00039999998989515007
1773.0,-5.0,-378.063720703125,690.8319702148438,283.0726013183594,378.063720703125,2.246608018875122,0.0,2.6014413833618164,0.6924650073051453,-13.836012840270996,-120.0,7.04915976524353,8.832915306091309,0.7539682388305664,0.7539682388305664,66.89415740966797,0.0,0.0,1.0054586862802504e-14,9.429195332790342e-15,-109.97635650634766,-110.2679214477539,5.4587038285803385e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.023642471060156822,0.26792052388191223,0.16161787509918213,378.0636901855469,4.0,4.0,4.0,0.5,0.00039999998989515007
1774.0,20.0,-373.5533447265625,69.8947525024414,297.3189697265625,373.5533447265625,2.3596744537353516,0.0,2.4588623046875,0.7832984924316406,-7.290987968444824,-120.0,6.530006170272827,9.09699821472168,0.8333333134651184,0.8333333134651184,56.24016571044922,0.0,0.0,1.0074944452656814e-14,9.161559179479348e-15,-109.96757507324219,-110.41602325439453,7.494462814011324e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.03242669999599457,0.4160228669643402,0.13507167994976044,373.5533447265625,4.0,4.0,4.0,0.5,0.00039999998989515007
1775.0,-5.0,-330.4808654785156,328.14251708984375,255.9023895263672,330.4808654785156,2.0309712886810303,0.0,2.233085870742798,0.7176728844642639,-14.786426544189453,-120.0,5.683624267578125,8.209829330444336,0.761904776096344,0.761904776096344,56.30724334716797,0.0,0.0,1.0063600987427184e-14,9.278182910822056e-15,-109.97246551513672,-110.34745025634766,6.360116291048365e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.027534250169992447,0.34744882583618164,0.14952605962753296,330.4808349609375,4.0,4.0,4.0,0.5,0.00039999998989515007
1776.0,0.0,-286.64410400390625,868.0037841796875,231.9420623779297,286.64410400390625,1.8408100605010986,0.0,2.1987228393554688,0.6974010467529297,-22.19068145751953,-120.0,5.551814079284668,7.368553161621094,0.738095223903656,0.738095223903656,76.43827819824219,0.0,0.0,1.0005572454276686e-14,8.530760191131914e-15,-109.9975814819336,-110.8204116821289,5.572629759986042e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.002419458469375968,0.820421040058136,0.18466761708259583,286.6440734863281,4.0,4.0,4.0,0.5,0.00039999998989515007
1777.0,5.0,-405.625732421875,1140.477783203125,316.3249206542969,405.625732421875,2.5105152130126953,0.0,2.841245651245117,0.7089431881904602,-13.199265480041504,-120.0,7.9003050327301025,10.791028022766113,0.7698412537574768,0.7698412537574768,52.69076919555664,0.0,0.0,1.0090740770090159e-14,9.022679657447533e-15,-109.96076965332031,-110.50165557861328,9.074094557345869e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.039230555295944214,0.5016581416130066,0.14301197230815887,405.625732421875,4.0,4.0,4.0,0.5,0.00039999998989515007
1778.0,-10.0,-334.99310302734375,828.8046264648438,260.3134765625,334.99310302734375,2.0659799575805664,0.0,2.264765501022339,0.7541663646697998,-11.870918273925781,-120.0,5.804410219192505,7.742332935333252,0.8095238208770752,0.8095238208770752,41.83499526977539,0.0,0.0,9.999998977483753e-15,8.951763518004561e-15,-110.0,-110.53580474853516,0.0,1.0,1.0,-110.0,-110.0,5.177192861083313e-07,0.5358079671859741,0.14507925510406494,334.99310302734375,4.0,4.0,4.0,0.5,0.00039999998989515007
1779.0,-10.0,-317.76739501953125,943.0693359375,245.4054718017578,317.76739501953125,1.9476624727249146,0.0,2.185831665992737,0.7322309613227844,-13.235794067382812,-120.0,5.502129554748535,8.032916069030762,0.761904776096344,0.761904776096344,74.50341796875,0.0,0.0,1.0005745248997926e-14,7.99411399706948e-15,-109.99750518798828,-111.23220825195312,5.745424481225919e-18,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.002494570566341281,1.2322129011154175,0.17497022449970245,317.76739501953125,4.0,4.0,4.0,0.5,0.00039999998989515007
1780.0,10.0,-335.47344970703125,3315.193603515625,249.51156616210938,335.47344970703125,1.9802504777908325,0.0,2.2007758617401123,0.722617506980896,-13.18973445892334,-120.0,5.559692621231079,7.312692165374756,0.7777777910232544,0.7777777910232544,68.18253326416016,0.0,0.0,1.0037693637702464e-14,9.182294546028133e-15,-109.9836654663086,-110.4181900024414,3.769381318576362e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.0163393747061491,0.4181922972202301,0.16569560766220093,335.47344970703125,4.0,4.0,4.0,0.5,0.00039999998989515007
1781.0,15.0,-379.27886962890625,155.23660278320312,288.61474609375,379.27886962890625,2.290593147277832,0.0,2.4760582447052,0.705711305141449,-18.204607009887695,-120.0,6.593219518661499,9.523330688476562,0.7777777910232544,0.7777777910232544,29.427127838134766,0.0,0.0,1.0021528013904116e-14,8.823114459909683e-15,-109.99066162109375,-110.635498046875,2.1528189387415297e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.009339596144855022,0.6354935169219971,0.1570829302072525,379.27886962890625,4.0,4.0,4.0,0.5,0.00039999998989515007
1782.0,-10.0,-312.78948974609375,144.1420135498047,238.16653442382812,312.78948974609375,1.8902106285095215,0.0,2.0736024379730225,0.6734331846237183,-19.221172332763672,-120.0,5.0641889572143555,7.459053039550781,0.738095223903656,0.738095223903656,66.72075653076172,0.0,0.0,1.0010375131087618e-14,8.569950711535476e-15,-109.99549102783203,-110.79742431640625,1.0375306570917925e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0045036450028419495,0.7974315285682678,0.16868531703948975,312.78948974609375,4.0,4.0,4.0,0.5,0.00039999998989515007
1783.0,10.0,-533.2205810546875,564.0443115234375,360.7735290527344,533.2205810546875,2.8632819652557373,0.0,3.3333399295806885,0.6556584239006042,-14.35755729675293,-120.0,9.580013275146484,13.034212112426758,0.7142857313156128,0.7142857313156128,41.598106384277344,0.0,0.0,1.0083824746075828e-14,9.210881060965018e-15,-109.96375274658203,-110.38128662109375,8.382492155912732e-17,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.03625301271677017,0.3812848627567291,0.10901319235563278,533.2205810546875,4.0,4.0,4.0,0.5,0.00039999998989515007
1784.0,25.0,-338.11376953125,1430.1959228515625,264.5550842285156,338.11376953125,2.0996434688568115,0.0,2.3517686128616333,0.7154361605644226,-16.489990234375,-120.0,6.132596254348755,8.32136344909668,0.7698412537574768,0.7698412537574768,70.13704681396484,0.0,0.0,1.0000004059681437e-14,7.614535663515252e-15,-110.0,-111.31375122070312,4.235164736271502e-21,1.0,0.9166666865348816,-110.0,-110.0,-1.812018126656767e-06,1.3137571811676025,0.14564290642738342,338.11376953125,4.0,4.0,4.0,0.5,0.00039999998989515007
1785.0,20.0,-390.8737487792969,696.3477783203125,287.29437255859375,390.8737487792969,2.28011417388916,0.0,2.6921041011810303,0.6370671987533569,-22.976303100585938,-120.0,7.3739542961120605,10.548810005187988,0.6984127163887024,0.6984127163887024,45.16227340698242,0.0,0.0,1.000000914187912e-14,8.93804497239083e-15,-110.0,-110.51104736328125,9.317362419797304e-21,1.0,0.9166666865348816,-110.0,-110.0,-4.141757017350756e-06,0.511047899723053,0.14671474695205688,390.87371826171875,4.0,4.0,4.0,0.5,0.00039999998989515007
1786.0,10.0,-330.74920654296875,565.2433471679688,246.1751251220703,330.74920654296875,1.9537708759307861,0.0,2.2686370611190796,0.6936601996421814,-16.761016845703125,-120.0,5.819127559661865,8.15639591217041,0.7301587462425232,0.7301587462425232,74.84770965576172,0.0,0.0,9.999998977483753e-15,8.349532409869173e-15,-110.0,-110.92019653320312,0.0,1.0,1.0,-110.0,-110.0,5.177192861083313e-07,0.9201993942260742,0.13869014382362366,330.74920654296875,4.0,4.0,4.0,0.5,0.00039999998989515007
1787.0,5.0,-302.80780029296875,4772.744140625,236.25421142578125,302.80780029296875,1.8750333786010742,0.0,2.026520013809204,0.7243064641952515,-16.42463493347168,-120.0,4.877194166183472,7.148679733276367,0.7777777910232544,0.7777777910232544,68.21915435791016,0.0,0.0,1.0957074210080596e-14,9.286333908873484e-15,-109.6030502319336,-110.3976058959961,9.570743855638955e-16,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.39694610238075256,0.3976035416126251,0.19296441972255707,302.80780029296875,4.0,4.0,4.0,0.5,0.00039999998989515007
1788.0,20.0,-411.350830078125,498.950439453125,303.85009765625,411.350830078125,2.411508798599243,0.0,2.6720508337020874,0.7214974761009216,-13.544038772583008,-120.0,7.302428960800171,10.28040599822998,0.7777777910232544,0.7777777910232544,48.310951232910156,0.0,0.0,1.004759460582292e-14,8.183862082748652e-15,-109.97937774658203,-110.98201751708984,4.7594781306219136e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.02062123455107212,0.9820189476013184,0.16703157126903534,411.350830078125,4.0,4.0,4.0,0.5,0.00039999998989515007
1789.0,5.0,-476.39556884765625,1309.34326171875,345.8358154296875,476.39556884765625,2.7447288036346436,0.0,2.9581958055496216,0.6259641647338867,-18.089981079101562,-120.0,8.306831359863281,12.560301780700684,0.7063491940498352,0.7063491940498352,35.37879943847656,0.0,0.0,9.999998977483753e-15,9.375276603499922e-15,-110.0,-110.28717803955078,0.0,1.0,1.0,-110.0,-110.0,5.177192861083313e-07,0.287177175283432,0.09833241254091263,476.39556884765625,4.0,4.0,4.0,0.5,0.00039999998989515007
1790.0,10.0,-330.8699035644531,11548.099609375,264.8306884765625,330.86993408203125,2.1018309593200684,0.0,2.268726944923401,0.7287941575050354,-9.24565601348877,-120.0,5.819469451904297,8.214986801147461,0.8015872836112976,0.8015872836112976,74.95416259765625,0.0,0.0,1.0009407819461854e-14,8.056029564414927e-15,-109.99591827392578,-111.15249633789062,9.407994945153514e-18,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.004083877895027399,1.1524969339370728,0.16857190430164337,330.86993408203125,4.0,4.0,4.0,0.5,0.00039999998989515007
1791.0,5.0,-399.54595947265625,1922.365234375,302.53912353515625,399.5459899902344,2.401104211807251,0.0,2.7737478017807007,0.6521081328392029,-20.061784744262695,-120.0,7.66321325302124,10.675291061401367,0.7142857313156128,0.7142857313156128,35.06262969970703,0.0,0.0,9.853494464860755e-15,8.441038226194002e-15,-110.06409454345703,-110.92578125,0.0,1.0,1.0,-110.0,-110.0,0.06409721076488495,0.9257861971855164,0.1527029126882553,399.5460205078125,4.0,4.0,4.0,0.5,0.00039999998989515007
1792.0,-5.0,-446.8455505371094,1399.5528564453125,332.7462158203125,446.8455810546875,2.640842914581299,0.0,2.8656373023986816,0.7104588150978088,-13.928635597229004,-120.0,7.985513687133789,10.9336576461792,0.7777777910232544,0.7777777910232544,41.00702667236328,0.0,0.0,1.0089370270781502e-14,9.371239644473308e-15,-109.96134948730469,-110.39112091064453,8.937044626480123e-17,0.75,0.75,-110.0,-110.0,-0.038640789687633514,0.39112186431884766,0.10694929212331772,446.8455810546875,4.0,4.0,4.0,0.5,0.00039999998989515007
1793.0,-5.0,-310.31488037109375,255.6518096923828,250.10594177246094,310.3149108886719,1.984967827796936,0.0,2.2642831802368164,0.7350667715072632,-13.828215599060059,-120.0,5.8025758266448975,7.530622482299805,0.7857142686843872,0.7857142686843872,61.72291564941406,0.0,0.0,1.0086871523587101e-14,9.930293248122408e-15,-109.96243286132812,-110.03096771240234,8.687169907040104e-17,0.6666666865348816,0.5,-110.0,-110.0,-0.03756488859653473,0.03097275085747242,0.15682753920555115,310.31488037109375,4.0,4.0,4.0,0.5,0.00039999998989515007
1794.0,10.0,-338.2583312988281,495.69866943359375,245.747314453125,338.25836181640625,1.9503755569458008,0.0,2.1730003356933594,0.6707034111022949,-19.7835693359375,-120.0,5.452577114105225,8.629528999328613,0.6984127163887024,0.6984127163887024,67.71240234375,0.0,0.0,1.0056115757272298e-14,8.618047783379417e-15,-109.97569274902344,-110.84552764892578,5.61159327555974e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.024302832782268524,0.8455303311347961,0.18579475581645966,338.25836181640625,4.0,4.0,4.0,0.5,0.00039999998989515007
1795.0,15.0,-417.1081848144531,1776.0936279296875,291.68743896484375,417.10821533203125,2.3149797916412354,0.0,2.446464776992798,0.6701804995536804,-17.189624786376953,-120.0,6.484338045120239,10.232922554016113,0.7460317611694336,0.7460317611694336,51.70323181152344,0.0,0.0,1.003417506283957e-14,9.075584488300089e-15,-109.98518371582031,-110.4711685180664,3.4175238322869256e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.01481674611568451,0.47116824984550476,0.13659696280956268,417.10821533203125,4.0,4.0,4.0,0.5,0.00039999998989515007
1796.0,0.0,-339.2466735839844,1069.716064453125,268.8364562988281,339.2467041015625,2.133622646331787,0.0,2.284494161605835,0.7042039036750793,-12.186734199523926,-120.0,5.879262924194336,9.046369552612305,0.7698412537574768,0.7698412537574768,68.46209716796875,0.0,0.0,1.0062437164157657e-14,8.866644330102029e-15,-109.97296905517578,-110.6787109375,6.243733964095624e-17,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.027031762525439262,0.678708553314209,0.16482794284820557,339.2467041015625,4.0,4.0,4.0,0.5,0.00039999998989515007
1797.0,5.0,-435.6419982910156,100.19276428222656,286.6744384765625,435.64202880859375,2.275193929672241,0.0,2.332001566886902,0.6497920751571655,-20.21338653564453,-120.0,6.058462142944336,9.322555541992188,0.7460317611694336,0.7460317611694336,69.64220428466797,0.0,0.0,1.007831140862215e-14,9.090531231687338e-15,-109.96611785888672,-110.45709991455078,7.831158410544908e-17,0.75,0.75,-110.0,-110.0,-0.03387777507305145,0.4570978581905365,0.11431433260440826,435.6419982910156,4.0,4.0,4.0,0.5,0.00039999998989515007
1798.0,5.0,-378.8911437988281,1169.698486328125,297.4798278808594,378.89117431640625,2.3609509468078613,0.0,2.6950583457946777,0.7301127910614014,-15.881609916687012,-120.0,7.384364604949951,10.110257148742676,0.7857142686843872,0.7857142686843872,51.45823287963867,0.0,0.0,1.0001299173057789e-14,8.83341607461419e-15,-109.99943542480469,-110.6227035522461,1.2993485410880967e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0005643507465720177,0.62270587682724,0.12230463325977325,378.89117431640625,4.0,4.0,4.0,0.5,0.00039999998989515007
1799.0,-5.0,-352.1764831542969,269.1750793457031,255.3297119140625,352.176513671875,2.026426315307617,0.0,2.2463659048080444,0.712408185005188,-15.104547500610352,-120.0,5.734338998794556,8.416053771972656,0.761904776096344,0.761904776096344,52.10004425048828,0.0,0.0,1.0061934026586988e-14,9.386812345208578e-15,-109.97319030761719,-110.29083251953125,6.193420207028719e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.026814792305231094,0.290825754404068,0.15767744183540344,352.176513671875,4.0,4.0,4.0,0.5,0.00039999998989515007
